tmz.com,99.84.192.127,60,1667629060.34746
tmz.com,99.84.192.51,60,1667629060.3474612
tmz.com,99.84.192.23,60,1667629060.347463
tmz.com,99.84.192.104,60,1667629060.347463
cnn.com,151.101.195.5,60,1667629170.942301
cnn.com,151.101.67.5,60,1667629170.942302
cnn.com,151.101.131.5,60,1667629170.942303
cnn.com,151.101.3.5,60,1667629170.942304
facebook.com,157.240.22.35,300,1667629183.67637
